,Name,Category,Style,Star,Date,Rating,ReviewTitle,Review,Sentiment
4218,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Apr-18,5,Son’s Splendid Birthday Dinner,Definitely a very cozy restaurant. Food was superb! The Burrata was “to die for”! My teens ordered the beef and really enjoyed them.,positive
4219,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Dec-18,5,Fantastic!! 👍🏽👍🏽,"Simply fantastic!! Great choices and great taste, everything so fresh. I loved it. Every dish look so appetizing. Will surely go back again. Seems like a family run restaurant, great operation and service.",positive
4220,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Aug-18,5,WOW this is Italien Food,"The Team is Amazing, Friendly and Warm, The food is absolutely delicious, the wine List is very well balanced with lots of quality and the prices are totally ok... BRAVO it can't get any better then this!!!",positive
4221,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Oct-18,5,"Great Atmosphere, Great Food","This is genuine Italian cooking and a family run restaurant. The food is always very fresh, the service is excellent and you don't even have to order they will serve you dinner without even looking at the menu. You may need to book in advance.",positive
4222,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Oct-18,4,A superb family run authentic Italien restaurant in the heart of the city.,A great family run business situated in an old shop house ni ely decorated. The service is authentic and the family nearly always present. Great food explanation and presentaion,positive
4223,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Sep-18,5,Absolutely awesome,Very authentic and just beautiful! They have the most amazing food! Don’t ourselves a favour and eat here you won’t be disappointed!,positive
4224,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Aug-18,5,Best of the best,By far the best Italian restaurant in Singapore 5 starts everything about this place is fantastic food staff ambiance,positive
4225,No Menu,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.0,Jun-18,4,Very Good Food,"This place offers very good food on a simple menu, but with loads of daily specials. This is a bit disconcerting trying to remember what our talented server rattled off, and repeated on request. The service is amazing and the ambience is fabulous.",positive
4226,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Aug-22,5,Good for veges,As vegetarians from the UK we loved this place and went twice. I wasn’t so keen on the Lion Maine and preferred the classic soy,positive
4227,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jun-22,4,Tasty!,Nomvnom is a fantastic restaurant. Plenty of vegan options. This particular one in Clarke Quay has a great view of the quay whilst tucking into a tasty burger. Definitely recommend,positive
4228,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jul-20,4,Nice vegetarian food,"We ordered food from this place. The food is quite good but not cheap. The burgers are quite nice, but not outstanding.",positive
4229,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-20,5,A must visit!,"Awesome vegan restaurant with great choices of vegan foods and beverages, comfortable seating, good service from the staffs and reasonable pricing too. Definitely a must visit if you're in Singapore!",positive
4230,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-19,4,Good Place,Went there twice the food was good. Came out quickly but quantity served with the price does not match. Would like more quality. One burger is not enough,positive
4231,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-19,5,Highly recommended,Food is always of standard and superb ambience at night. Highly recommended not just for vegans and vegetarians. But for those that want to go meatless!,positive
4232,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Nov-19,5,"Beautiful ambience and view, nice food",You can have a full view of clarke quay if you sit at the window area. Nice ambience. The food is yum and very healthy. Love it.,positive
4233,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Nov-19,4,"Relaxed atmosphere, good food","I came here after a disappointing trip to VeganBurg. This is a much better choice for someone looking for a vegan meal. Better food, chill music, and a nice view of Clark Quay.",negative
4234,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Aug-19,5,Vegan Banana Cae...YUMMM,Loved the moist soft yet not too sweet or banana-ey banana cake here and yes totally vegan...also the crisply fried mushroom fritters and a very nice friendly staff,positive
4235,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jul-19,4,Vegan Options A Plenty,"This place has a great range of vegan burgers, pasta and pizza. There is even ice cream to finish. Appealing choices even for non vegans.",positive
4236,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Apr-19,4,Tasty food and quick service,We weren't actually looking specifically for vegan food but stumbled across this restaurant for a bite to eat and it was actually pretty good. Service at the counter and of our food was really quick and the food was very and surprisingly tasty. Thumbs up,positive
4237,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-19,4,Yay for Vegan,"It so lovely to come across 100% vegan restaurants, this one is wonderful for families. Great pizza, pasta and hamburgers so there is something for everyone to try. Delicious and fresh ingredients and I highly recommend the orange chocolate brownie for dessert.",positive
4238,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jan-19,3,NO GF OPTIONS,The burgers here look delicious but there are NO gluten free options other than fries! Smoothies are small and overpriced. There is a small cabinet selling packaged vegan treats including quinoa chips and Loving Earth chocolate which is good,positive
4239,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-18,5,Great flavours and menu variety,"Definitely worth the trip, you can enjoy a walk in the area and a satisfying meal. Portion sizes are great, suitable location for families, couples or groups.",positive
4240,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Nov-18,4,"a bit pricey, but food's nice",Food was good. had the rocket burger and was very tasty. Service was also very prompt and attentive too. But hard for me to justify paying so much when there are cheaper stores next to it,positive
4241,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Aug-18,5,Delicious Vegan Burgers!,My vegan girlfriend really wanted to visit this place and try their Burgers. We made the right choice of going here. Service was quick and the burgers tasted delicious! The Golden Rings and French Fries were also tasty.,positive
4242,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jul-18,5,Best vegan restaurant.,"Every time we are in Singapore, we have lunches or dinners in NomVNom. The best vegan restaurant we’ve ever been! Delicious foods and drinks and friendly staff.",positive
4243,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jun-18,5,Super place for vegans,This tiny outlet has amazing vegan burgers and other items. Delicious food and very courteous staff. Fantastic value for money. Recommend it without hesitation.,positive
4244,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,May-18,5,Delicious burgers and great drinks!,"Some of the most delicious and creative vegan burgers I have ever eaten. Each burger is full of flavour and feels nutritious. The drinks to go are great as well, especially the hot cocoa and beetroot iced tea. Keep it up!",positive
4245,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jan-18,5,Yummy and Healthy Fast Food,"Had lion mane burger set meal with truffle fries and fresh lemon passion fruit tea. For the first time, do not feel guilty eating fast food as is not junk food. Yeah!!",positive
4246,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jan-18,5,Nice vegan burgers!,"Amazing how good these burgers are. Really tasty and moist, the bun is really soft but still toast on the inside. I like them more than the meat burger!",positive
4247,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-17,4,Vegan goodness,Huge menu and something for everyone. Unfortunately there was 8 of us and this seemed to throw the kitchen into chaos. Vegan members of our party were very happy coming across this hidden gem.,positive
4248,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Nov-17,5,healthy & awesome burger,it is juicy and yummy burger. It can come with a set meal with drink and side dishes. The food is served fresh and delicious.,positive
4249,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jul-17,5,Great vegan fast food !,The food options are a lot. Great vegan options and still healthy. The food pricing is worth the food . The staff are friendly too.,positive
4250,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Aug-17,5,Vegan-Friendly Food in a Central Area,Great-tasting vegan-friendly food in a equally awesome location that is The Central at Clark Quay. You'll never imagine crispy burger patties made out of different kinds of vegetables. The pasta taste great as well. Absolutely love the Sweet Potato fries.,positive
4251,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Aug-17,5,Inexpensive with great food--Vegan fast food,"I tried the Central Clark Quay location. Not much ambiance, but great food. If you are vegan and want a burger, this is the place for you. They have fried and non-fried options. I also enjoyed the dessert.",positive
4252,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jun-17,5,Fun vegan food at a good price,"Plenty of vegan burger options, but gluten-free veg's don't despair -- the bunless Bonsai is there for you (and great value for money). Worth the trip into Clarke Quay Central's lower-level food court.",positive
4253,nomVnom,Eatery,"['Fast Food', 'Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Aug-16,5,Give it a try!,"Very unique burger restaurant, they have several types of vegetarian burgers, salad, and some interesting fruit drinks. Nice and neat!",positive
4254,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Mar-23,5,Delicious noodle house,"Third time dining here and tasting different noodle/pasta menus. It hasn’t been disappointing at all. Ramyeon are flavourful, fusion pasta are delicious. There is good variety of other menus as well. Just make sure to request your preferred level of spiciness.",positive
4255,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jan-23,5,Best Birthday Celebration Ever,Thnk U Noose. You Accepted The Last Minute Long Table Reservation. You Surprised Us W The Birthday Cake Plus Gifts. Spoilt With Choices Menu Of Great Food. Most Importantly Ready Smiled Staffs. Keep It Up Noosh,positive
4256,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-22,1,Worst day of my life,The food was sucks tasteless expensive and it taste like dudu crack i will not coming here again. Thank u,negative
4257,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Nov-22,5,Great night,"I went there with family a few times. It was always an amazing night. This time, i brought my work colleagues and they had a great time too. Will definitely come again.",positive
4258,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Oct-22,5,Satisfied & Well Done..!!,Waiter & waitress handle d order patiently.. What we ordered was justified n very good service.. Will come again soon..,negative
4259,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Oct-22,5,review,"great ambiance, food was also good and the service was good. will definitely come back again with family",positive
4260,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Oct-22,5,Eating with my boss,Had a team lunch. The food was really good and my team loved the food. The food portion is just right.,positive
4261,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Aug-22,5,Most delightful,The food was great. Service is excellent. Staff is very friendly and helpful. Love it!!! A must for all Halal friendly diners…,positive
4262,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Aug-22,5,Great service,"Wonderful place, Syazwani took care of us very well. Was surprised they were able to pack some of the unfinished food for us. Heads up to the bartender when I needed water. Thank you",negative
4263,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Aug-22,5,First time visit,Good food .will visit the restaurant again and again. The service is excellent and friendly. The food serve was fast,positive
4264,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Aug-22,5,Fantastic,"The food was great and the service was very efficient, the atmosphere was nice and the place was clean. Food presentation was good too. Would def recommend to others.",positive
4265,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jul-22,4,Nice and delicious.,"The bar place looks nice and simple yet their service was good and responsive. The food was delicious, top with nice beautiful serving on the plate. The price was abit on the high side but the tummy is happy with sufficient portion. Great place.",positive
4266,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,1,poor attitutude,"reservation was allowed and after that they called and cancelled, was so embarrassing for me and they didnt even bother to empathise, just say sorry nothing can be done, want to do a review go ahead, pretty bad expereicen",positive
4267,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,3,NOOSH,"The food is too costly and taste so so. We only enjoy the Butter Beer which cost $10.90 each (honestly too ex for a beverage). Otherwise, the service is superb.",positive
4268,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,5,Delicious food,"The food was pretty legit, and the service was fine. Overall, we had a good team lunch and everyone was enjoying themselves.",positive
4269,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,5,Good food good service,The food was extremely tasty . The service was very good . Staffs are very friendly and approachable .,positive
4270,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,5,Excellent,My very first time there and the service is superb! Didn’t manage to get the supervisor and the waiter’s name they were really nice and friendly. Not to mention the food was 👍🏼👍🏼! Will patronise the restaurant again in the future,positive
4271,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,5,"Good food, friendly service","Had a wonderful lunch at Noosh with my firends. The wait staff were polite, friendly and at times humorous. The platter was tasty and portion was decent for 4 to share.",positive
4272,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,5,Excellent food and service,Totally enjoy the food and service was fast even though it was a weekend. Price slightly on a high side but overall it’s still okay.,positive
4273,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,5,Awesome place to dine,"I brought a few overseas guests to Moosh on 3 June 2022, last Friday. The restaurant had a simple and clean design. The service staff were attentive and polite. Reasonably priced food that are delicious.",positive
4274,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,5,Mussels!,"Third visit and would like to commend on the new menu. Though I love the pasta I had the last time - can’t ‘rem the name. Great service, we enjoyed the food too.",positive
4275,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jun-22,4,Nice Hala restaurant,Noosh serves great tasting food. There is a good variety to choose from. Portions are of reasonable size. A little pricey but that's what you should expect at restaurants around Esplanade. Ambience is okie. It is a halal restaurant.,positive
4276,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,May-22,4,Food,Malay lace crepe with chicken curry The chicken a bit salty. The price doesn’t match with the food Can cut down sugar for desserts n drinks,positive
4277,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,May-22,5,Will come again <3,The food was all good. The staff was friendly. Want to thank all the staff for making my bf bdays surprise a success. Thank you!,positive
4278,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,May-22,4,Good casual family dinner restaurant,"Affordable prices, average tasting food but experienced slow service during dinner time (7pm+) on a weekday.",positive
4279,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Apr-22,1,What experience?!,I did not even dine there as there is a lapse in the booking system and my reservation had to be cancelled.,positive
4280,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Apr-22,1,Improve your service recovery please.,Restaurant called one day before that there was a mistake and they overbooked so that had to cancel my booking. Horrible,negative
4281,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Mar-22,5,"Great Food, Great People","Great service from the staffs, location was picture perfect, the food was amazing and the butterbeer was to die for.",positive
4282,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Mar-22,4,really delicious food,"I really enjoyed the smoked duck lemak chilli padi. Though it was on the spicy side, I think the dish is flavourful and yummy. The butter beer was also good :)",positive
4283,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Mar-22,5,Great atmosphere and food,Have always been here for special occasions over the past few years. Food and ambience Spectacular as always.,positive
4284,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Feb-22,5,Food & Service,The food was fantastic and the staff there were amazing. Outstanding service. They did a mini surprise birthday celebrations for my fiance. Thank you so much. You guys were awesome.,positive
4285,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Feb-22,5,Awesome Service,The food and place was nice especially the butterbeer was my family favourite drink. Staffs was awesome. My fourth time dining.,positive
4286,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Feb-22,1,Noosh Noodle Grill & Bar,"Not worth the money. Honestly, food taste is bad. Shouldn't even get onto the serving table. Price is really expensive for such food quality.",negative
4287,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jan-22,3,food was underwhelming,"food looks really good online and in real life but the taste is kinda underwhelming especially with the given price. however, the butterbeer was yummy tho! atmosphere was nice cause there wasnt a lot of people.",positive
4288,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Jan-22,5,Food is excellent,"The food is amazing! All taste so wonderful, it was our first time there, and didnt regret it. But only thing there wasnt any complimentary cake for birthdays celebration.",positive
4289,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,5,Family lunch,"Really great food, big portion, atmosphere was pretty chill, staff were friendly af.. location is very convenient",positive
4290,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,5,Christmas Dinner,"Had our 1st Big Family Dinner After 2 Years!!! Thou We Are All Seated Separately,We Were All Happy With The Outcome!!!",positive
4291,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,5,All is good. We are a happy bunch,"Honestly, we are happy with the service and the food. We have no negative feedback about our time there.",negative
4292,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,5,Family lunch fro dad’s birthday,"Service and environment(music,vibes etc.) was great 10/10, friendly and lively… food wise… quality was also 10/10.. they even provided a complimentary cake along with background music.. definitely a day to remember🤗 they really followed their SoP(s) well, really followed all updated covid guidelines 👍🏽",positive
4293,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,3,Food wise,"Food was not as good. The ramen was too sweet for my hubby. The aglio oglio is jus ok, not tat great. Booked for appt but got table shared by another couple , was quite disappoined.",negative
4294,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,1,Overpriced for Low Quality,the price of the food was extremely high and doesnt match up to the quality of it. Batter for bonafide was uncooked and flavourless… also the cashier said couldn’t use multiple vouchers which the t&c said that it’s possible…,positive
4295,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,3,"Casual dining, not for special occasion",Food was ok but nothing special for people celebrating occasion like anniversary. Disappointed. Was asked when making reservation on what's the occasion for this dinner but had nothing not even a complimentary slice of cake given!!,positive
4296,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Nov-21,3,Experience,Average. Ambience. Choice of food is not kids friendly . Average food.Average ambience.Wished the menu was much more informative especially drinks.More choices of hot beverages maybe.,positive
4297,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Dec-21,5,Good location,I love the atmosphere and location. Food wise is pricey maybe because of location and portion is just right.,positive
4298,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Nov-21,5,"Good service, delicious food!","Good service with staffs who were very friendly and approachable. Food was excellent too, enjoyed everything we ordered. Making reservations online was also a breeze.",positive
4299,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Nov-21,2,Overpriced,The food was okay and overpriced. Thr portion is too small for that kind of price. The taste just reached the expectations,positive
4300,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Nov-21,4,Great experience,Great cust serv and dishes… attentive and cosy environments… would try their other dishes next opportunity,positive
4301,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Nov-21,1,Late Food Arrival,Waited for 45mins till food arrived. Eat at your own risk. Service recovery just a ondeh cake. They should have weaive off the item since we have already ordered the ondeh cake in the 1st place.,positive
4302,Noosh Halal Noodle Bar and Grill,Eatery,"['Restaurants', 'Halal']",4.0,Oct-21,5,Pleasant experience,"First of all, great staffs. Second, there’s a wide range of options for food. overall a fantastic experience !",positive
4303,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Mar-23,5,Did they film us? 😄!!!,"It was a one-of-a-kind, fun experience with family and friends. We've never eaten in complete darkness. So, needless to say, it started out a bit messy for us. Haha!",positive
4304,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Mar-23,5,Wonderful Experience!,"We had a most wonderful time! Our host/server Halimi was patient, polite and prompt, the food was great and the experience with was fascinating. Definitely a must go.",positive
4305,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Mar-23,5,Exceptional,"Fantastic service, exceptional host - Bernard n Erna. Wonderfully funny and professional. Can’t wait to be back. They’re so good at what they do!! Out of the world experience",positive
4306,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-23,5,Great experience!,"Appetizers and main course were good, service was great, and the experience itself is amazing! I'll go again!",positive
4307,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-23,5,Interesting and fun evening,"Nice experience, it makes you use your other senses more than usual. We had a lot of fun guessing our menu. Thanks to our waiter Bernard for his excellent and joyful service !",positive
4308,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-23,5,Fantastic,"Kevin and Bernard gave a very interesting and informative experience, they made the night fun! Thank you guys.",positive
4309,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-23,5,Excellent experience and service by Randy,It is a totally unique experience where your other senses are heightened since you are blind. The food was amazing and the service was even more exceptional by Randy :),positive
4310,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-23,5,Great different evening,An awesome experience that takes in the taste buds but also service in a totally dark environment.great service from halimi who helped us through each course.,positive
4311,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-23,5,Great experience with fun host !,"Great experience. Halimi was an absolutely splendid and accommodating host , very funny and touching. Highly recommended. Super positive spirit.",positive
4312,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Feb-23,5,A memory to cherish,"A must do experience. Amazing when eyesight is absent, other senses takeover. The food is very good, the service by the visually impaired personnel is second to none. A night to remember and cherish.",positive
4313,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jan-23,5,NOX is an amazing experience and great food!,Kevin did a great job serving us at NOX. The food was great & the experience was wonderful. Will definitely come back and eat here again!,positive
4314,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jan-23,5,Definitely an experience,"Came for the experience of dining in total darkness, and boy, was it really an experience. Halimi and Bernard were awesome hosts! They were funny and inspiring, and definitely entertaining. Must come for the experience.",positive
4315,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Jan-23,5,Worth a Visit!,A unique dining experience coupled with great service makes NOX a great place to dine and tantalize your senses.,positive
4316,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Good experience for a couple,"Really new experience. Good and tasty. It's definitely worth for visiting for the foodies. Thanks a lot, especially for the waiters",positive
4317,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Fantastic and Unique experience,My wife and I had the most wonderful experience here at NOX. Randy and Bernard were wonderful hosts and we would highly recommend having a meal enjoying a dine in the dark experience!,positive
4318,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Dine in the Dark,"My first Dine in the Dark experience. Total darkness, felt quite helpless in the beginning. Once settled down, enjoyed the food and figured out what I ate. But the portions were pretty small. It was an interesting and amazing experience. Friendly, pleasant and cosy ambience.",positive
4319,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Dinner at Nox,Definitely a unique experience that everyone should try... Guessing what we ate after was really fun.,positive
4320,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Birthday dinner,"Our hosts, Bernard and Hong Wei were wonderful, warm and hilarious! had a birthday dinner for someone who had never done dining in the dark before. Amazing experience!",positive
4321,NOX - Dine In The Dark,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",4.5,Dec-22,5,Great experience,"It was really great experience to dine in the dark! Waiters are very professional, and foods are nice! Must try :)",positive
